epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.954108,0.0084,4.821309,0.0089,,1.13
5,4.723368,0.0091,4.777122,0.0078,,4.84
10,4.687057,0.0188,4.787244,0.0053,,8.22
15,4.645717,0.0292,4.801002,0.0050,,11.60
20,4.592602,0.0415,4.823094,0.0050,,14.98
25,4.524111,0.0491,4.864516,0.0047,,18.21
30,4.435888,0.0603,4.932211,0.0050,,21.61
35,4.324990,0.0731,5.043056,0.0054,,24.83
40,4.193832,0.0869,5.195561,0.0059,,28.11
45,4.043424,0.1117,5.372088,0.0075,,31.39
50,3.875217,0.1475,5.557408,0.0093,,34.67
55,3.690533,0.1812,5.753752,0.0112,,37.87
60,3.490226,0.2089,5.961466,0.0154,,41.14
65,3.279738,0.2606,6.182931,0.0204,,44.42
70,3.076874,0.2956,6.383038,0.0257,,47.72
75,2.876785,0.3290,6.599499,0.0301,,50.94
80,2.671023,0.3705,6.834772,0.0374,,54.53
85,2.457857,0.4167,7.089587,0.0462,,57.98
90,2.244926,0.4561,7.367666,0.0604,,61.42
95,2.034156,0.5018,7.650569,0.0743,,64.80
100,1.824461,0.5632,7.958347,0.0895,,68.02
105,1.611921,0.6128,8.294489,0.1068,,71.24
110,1.397437,0.6786,8.683127,0.1252,,74.51
115,1.189161,0.7389,9.113155,0.1485,,77.79
120,0.990181,0.8057,9.571414,0.1679,,81.06
125,0.808769,0.8535,10.081946,0.1865,,84.38
130,0.646448,0.8945,10.642084,0.2027,,87.62
135,0.508373,0.9243,11.247459,0.2181,,90.94
140,0.399015,0.9363,11.881030,0.2316,,94.16
145,0.317961,0.9460,12.509089,0.2401,,97.34
150,0.261248,0.9496,13.100768,0.2452,,100.65
155,0.222170,0.9514,13.632060,0.2478,,104.11
160,0.195213,0.9538,14.087098,0.2495,,107.58
165,0.176359,0.9559,14.460535,0.2499,,110.77
170,0.162531,0.9559,14.757694,0.2513,,114.30
175,0.151689,0.9567,14.986088,0.2524,,117.72
180,0.143583,0.9601,15.170880,0.2526,,121.30
185,0.135596,0.9608,15.293036,0.2536,,124.87
190,0.129368,0.9614,15.383263,0.2539,,128.52
195,0.124035,0.9619,15.451465,0.2541,,131.88
200,0.119570,0.9637,15.502057,0.2541,,135.28
205,0.115834,0.9640,15.535235,0.2543,,138.79
210,0.111467,0.9648,15.560135,0.2541,,142.10
215,0.107777,0.9653,15.593706,0.2538,,145.45
220,0.104206,0.9668,15.622376,0.2532,,148.79
225,0.101111,0.9676,15.649270,0.2529,,152.03
230,0.098064,0.9681,15.685124,0.2525,,155.31
235,0.095567,0.9687,15.715961,0.2524,,158.64
240,0.092962,0.9692,15.746592,0.2525,,162.04
245,0.090459,0.9695,15.772110,0.2516,,165.37
250,0.088567,0.9692,15.799450,0.2508,,168.60
255,0.087762,0.9708,15.807919,0.2508,,171.79
260,0.086019,0.9708,15.809436,0.2514,,175.39
265,0.083231,0.9708,15.818691,0.2505,,178.73
270,0.081683,0.9715,15.802166,0.2501,,181.95
275,0.079712,0.9723,15.803066,0.2492,,185.38
280,0.078051,0.9728,15.804978,0.2492,,188.64
285,0.076540,0.9734,15.815990,0.2489,,191.83
290,0.074957,0.9739,15.821516,0.2499,,195.24
295,0.073574,0.9731,15.838342,0.2503,,198.42
300,0.073072,0.9736,15.859178,0.2496,,201.48
305,0.072081,0.9736,15.858115,0.2494,,204.67
310,0.071015,0.9744,15.839555,0.2492,,207.97
315,0.069993,0.9747,15.807861,0.2499,,211.55
320,0.069962,0.9744,15.765326,0.2498,,215.25
325,0.067896,0.9755,15.719753,0.2506,,218.63
330,0.067038,0.9752,15.681538,0.2494,,222.22
335,0.066069,0.9755,15.657596,0.2491,,225.92
340,0.065181,0.9755,15.637691,0.2496,,229.38
345,0.064250,0.9755,15.629984,0.2491,,232.83
350,0.063351,0.9760,15.634512,0.2497,,236.13
355,0.062692,0.9757,15.642243,0.2494,,239.59
360,0.062483,0.9762,15.666972,0.2498,,243.49
365,0.061172,0.9770,15.680202,0.2492,,247.09
370,0.060221,0.9781,15.697860,0.2492,,250.44
375,0.058932,0.9775,15.723317,0.2491,,254.05
380,0.057792,0.9781,15.756911,0.2499,,257.55
385,0.056883,0.9781,15.795714,0.2505,,260.70
390,0.055758,0.9789,15.823208,0.2505,,263.96
395,0.055403,0.9791,15.842161,0.2508,,267.22
400,0.054418,0.9791,15.861172,0.2513,,270.35
405,0.055186,0.9786,15.867031,0.2504,,273.42
410,0.054002,0.9794,15.880392,0.2506,,277.06
415,0.053179,0.9794,15.892480,0.2515,,280.55
420,0.052625,0.9799,15.912416,0.2518,,284.32
425,0.051509,0.9804,15.917843,0.2523,,287.73
430,0.051240,0.9802,15.922809,0.2522,,291.19
435,0.050568,0.9802,15.913577,0.2538,,294.83
440,0.050139,0.9807,15.913795,0.2522,,298.43
445,0.049643,0.9807,15.901036,0.2522,,301.96
450,0.049051,0.9807,15.900537,0.2532,,305.57
455,0.048812,0.9812,15.901696,0.2524,,309.21
460,0.047887,0.9812,15.910636,0.2527,,312.75
465,0.047497,0.9815,15.917352,0.2525,,316.07
470,0.047296,0.9822,15.928419,0.2529,,319.32
475,0.046156,0.9822,15.935429,0.2535,,322.62
480,0.045797,0.9822,15.951872,0.2529,,325.91
485,0.045111,0.9825,15.955544,0.2529,,329.23
490,0.044710,0.9825,15.956656,0.2525,,332.43
495,0.043750,0.9833,15.932915,0.2524,,335.76
500,0.043330,0.9830,15.901274,0.2532,,339.16
505,0.042450,0.9838,15.893523,0.2548,,342.51
510,0.041167,0.9846,15.878188,0.2545,,345.96
515,0.040174,0.9854,15.875414,0.2562,,349.25
520,0.038683,0.9854,15.877260,0.2564,,352.70
525,0.036822,0.9869,15.883152,0.2563,,356.20
530,0.035404,0.9862,15.892346,0.2554,,359.62
535,0.034248,0.9867,15.929842,0.2551,,363.02
540,0.033348,0.9869,15.976830,0.2556,,366.51
545,0.032385,0.9872,16.031715,0.2554,,369.90
550,0.031679,0.9877,16.095438,0.2563,,373.39
555,0.031038,0.9875,16.141253,0.2560,,376.88
560,0.030293,0.9885,16.171093,0.2567,,380.38
565,0.029420,0.9885,16.200594,0.2572,,384.00
570,0.029000,0.9888,16.222946,0.2590,,387.50
575,0.028599,0.9888,16.255854,0.2593,,391.27
580,0.027525,0.9893,16.261265,0.2590,,394.86
585,0.027072,0.9901,16.272053,0.2584,,398.39
590,0.025895,0.9896,16.271524,0.2586,,401.93
595,0.024686,0.9909,16.278629,0.2584,,405.50
600,0.023543,0.9911,16.294573,0.2584,,409.06
605,0.022290,0.9914,16.328623,0.2579,,412.74
610,0.021306,0.9919,16.355480,0.2583,,416.23
615,0.020086,0.9927,16.390907,0.2585,,419.78
620,0.019002,0.9922,16.432144,0.2589,,423.12
625,0.017852,0.9927,16.480436,0.2596,,426.37
630,0.017045,0.9932,16.540064,0.2595,,429.78
635,0.016665,0.9930,16.601225,0.2598,,433.17
640,0.016137,0.9932,16.657495,0.2596,,436.47
645,0.015776,0.9935,16.698107,0.2607,,439.82
650,0.015602,0.9935,16.739710,0.2609,,443.22
655,0.015166,0.9935,16.754541,0.2605,,446.52
660,0.015282,0.9932,16.761845,0.2604,,449.68
665,0.014946,0.9937,16.759777,0.2614,,452.94
670,0.014917,0.9937,16.758734,0.2609,,456.46
675,0.015203,0.9937,16.751560,0.2592,,459.86
680,0.014724,0.9940,16.729856,0.2593,,463.15
685,0.014211,0.9940,16.727020,0.2592,,466.13
690,0.013616,0.9937,16.732199,0.2590,,469.36
695,0.013225,0.9943,16.754715,0.2600,,472.80
