epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.917574,0.0103,4.822053,0.0087,0.0095,1.26
5,4.717952,0.0121,4.770770,0.0072,0.0082,4.72
10,4.676608,0.0186,4.780742,0.0072,0.0075,7.82
15,4.626334,0.0280,4.810905,0.0040,0.0075,11.12
20,4.559370,0.0440,4.850977,0.0042,0.0068,14.25
25,4.473465,0.0507,4.914671,0.0043,0.0061,17.39
30,4.365395,0.0649,5.016816,0.0051,0.0061,20.43
35,4.233751,0.0888,5.155048,0.0058,0.0088,23.29
40,4.077588,0.1118,5.326233,0.0083,0.0116,26.07
45,3.899325,0.1357,5.520596,0.0096,0.0136,28.87
50,3.701921,0.1711,5.738176,0.0133,0.0163,31.38
55,3.489096,0.2094,5.971030,0.0166,0.0225,33.42
60,3.262895,0.2543,6.221884,0.0238,0.0252,35.65
65,3.023677,0.2991,6.485970,0.0315,0.0334,37.99
70,2.773486,0.3437,6.781916,0.0420,0.0483,40.53
75,2.512900,0.3894,7.121575,0.0559,0.0565,42.49
80,2.242443,0.4481,7.520445,0.0747,0.0756,44.81
85,1.968895,0.5062,7.959255,0.0966,0.0905,47.12
90,1.691885,0.5870,8.476497,0.1259,0.1137,50.06
95,1.413306,0.6735,9.089357,0.1565,0.1430,52.29
100,1.144860,0.7584,9.773836,0.1866,0.1647,54.76
105,0.898008,0.8265,10.544759,0.2104,0.1926,57.41
110,0.680670,0.8779,11.418981,0.2293,0.2110,59.63
115,0.503098,0.9130,12.386340,0.2407,0.2199,61.77
120,0.372713,0.9307,13.409842,0.2460,0.2226,63.80
125,0.287158,0.9357,14.421966,0.2470,0.2240,66.06
130,0.234503,0.9398,15.334632,0.2483,0.2260,68.45
135,0.201429,0.9422,16.095871,0.2494,0.2260,70.79
140,0.180232,0.9460,16.683340,0.2494,0.2280,73.02
145,0.165154,0.9469,17.116976,0.2501,0.2287,74.79
150,0.154663,0.9487,17.413376,0.2506,0.2280,76.52
155,0.146339,0.9501,17.597219,0.2516,0.2294,78.45
160,0.139894,0.9534,17.702236,0.2516,0.2301,80.52
165,0.134545,0.9537,17.756119,0.2518,0.2308,82.55
170,0.130272,0.9543,17.778694,0.2520,0.2314,84.55
175,0.126061,0.9560,17.779051,0.2525,0.2335,86.54
180,0.122244,0.9569,17.778362,0.2530,0.2328,88.41
185,0.118694,0.9581,17.769707,0.2530,0.2321,90.44
190,0.115300,0.9590,17.763472,0.2532,0.2328,92.58
195,0.112066,0.9596,17.763239,0.2540,0.2328,94.65
200,0.109131,0.9605,17.759306,0.2539,0.2321,96.92
205,0.106131,0.9602,17.748348,0.2546,0.2328,99.23
210,0.102803,0.9628,17.731733,0.2549,0.2335,101.20
215,0.099356,0.9631,17.713396,0.2551,0.2349,102.97
220,0.095926,0.9640,17.697227,0.2552,0.2349,104.74
225,0.093146,0.9652,17.686384,0.2558,0.2355,106.67
230,0.090349,0.9664,17.678169,0.2561,0.2355,108.47
235,0.087280,0.9678,17.675219,0.2564,0.2362,110.14
240,0.083895,0.9693,17.676949,0.2561,0.2349,111.88
245,0.081814,0.9684,17.688227,0.2566,0.2362,113.58
250,0.079299,0.9696,17.693958,0.2573,0.2376,115.42
255,0.077020,0.9711,17.702061,0.2569,0.2376,117.58
260,0.074957,0.9711,17.697754,0.2570,0.2369,119.72
265,0.073741,0.9717,17.683056,0.2571,0.2403,122.04
270,0.072310,0.9723,17.674692,0.2575,0.2376,124.14
275,0.070936,0.9723,17.664347,0.2575,0.2396,126.41
280,0.069878,0.9726,17.642567,0.2576,0.2403,128.58
285,0.068262,0.9743,17.626318,0.2580,0.2396,130.63
290,0.066659,0.9746,17.600863,0.2582,0.2417,132.73
295,0.065108,0.9743,17.581139,0.2580,0.2423,134.91
300,0.063695,0.9749,17.557737,0.2587,0.2403,137.03
305,0.062141,0.9752,17.552185,0.2584,0.2417,139.01
310,0.061164,0.9770,17.551043,0.2589,0.2410,140.85
315,0.058789,0.9773,17.554022,0.2592,0.2423,142.65
320,0.056938,0.9788,17.554857,0.2589,0.2430,144.66
325,0.055063,0.9791,17.562616,0.2597,0.2437,146.62
330,0.053120,0.9808,17.592346,0.2589,0.2437,148.66
335,0.050741,0.9817,17.626644,0.2601,0.2437,150.66
340,0.048292,0.9820,17.655012,0.2603,0.2444,152.77
345,0.046448,0.9820,17.688246,0.2602,0.2451,154.86
350,0.044732,0.9826,17.711090,0.2602,0.2457,156.93
355,0.043192,0.9832,17.735989,0.2603,0.2464,158.93
360,0.041795,0.9835,17.767338,0.2607,0.2464,160.94
365,0.040108,0.9838,17.785938,0.2603,0.2457,162.93
370,0.039445,0.9835,17.816349,0.2608,0.2457,165.02
375,0.038965,0.9838,17.820299,0.2606,0.2457,166.86
380,0.039003,0.9841,17.796093,0.2612,0.2464,168.83
385,0.038440,0.9847,17.737314,0.2609,0.2464,170.84
390,0.037582,0.9844,17.675097,0.2611,0.2464,172.87
395,0.036978,0.9850,17.585814,0.2612,0.2464,174.72
400,0.035476,0.9858,17.508335,0.2614,0.2471,176.45
405,0.034241,0.9858,17.454523,0.2613,0.2457,178.17
410,0.033141,0.9873,17.425068,0.2614,0.2471,179.91
415,0.031970,0.9873,17.419985,0.2618,0.2464,181.64
420,0.030862,0.9882,17.436691,0.2621,0.2464,183.40
425,0.029192,0.9888,17.483152,0.2626,0.2464,185.09
430,0.027500,0.9891,17.534071,0.2623,0.2464,186.81
435,0.026134,0.9894,17.590193,0.2626,0.2464,188.49
440,0.025014,0.9894,17.653702,0.2628,0.2464,190.20
445,0.024015,0.9900,17.718122,0.2626,0.2471,191.90
450,0.022792,0.9912,17.783560,0.2627,0.2478,193.61
455,0.021756,0.9906,17.828215,0.2627,0.2478,195.31
460,0.021527,0.9903,17.861883,0.2631,0.2471,197.02
465,0.021135,0.9900,17.877985,0.2628,0.2471,198.72
470,0.020660,0.9909,17.881140,0.2630,0.2478,200.42
475,0.020215,0.9914,17.874918,0.2631,0.2471,202.10
480,0.019393,0.9920,17.881748,0.2631,0.2471,203.78
485,0.018436,0.9923,17.901339,0.2631,0.2478,205.46
490,0.017623,0.9929,17.919073,0.2632,0.2485,207.15
495,0.016993,0.9929,17.939804,0.2636,0.2485,208.86
500,0.016662,0.9932,17.963997,0.2628,0.2485,210.55
505,0.015920,0.9932,17.958723,0.2635,0.2478,212.28
510,0.015307,0.9935,17.955196,0.2635,0.2478,213.98
515,0.015011,0.9932,17.955683,0.2636,0.2471,215.71
520,0.014777,0.9938,17.954470,0.2635,0.2485,217.41
525,0.014329,0.9935,17.957426,0.2636,0.2485,219.16
530,0.013706,0.9941,17.970144,0.2637,0.2478,220.83
535,0.013508,0.9941,17.967514,0.2635,0.2478,222.55
540,0.013544,0.9941,17.957190,0.2637,0.2485,224.26
545,0.013313,0.9941,17.928003,0.2636,0.2478,225.98
550,0.013383,0.9941,17.888351,0.2638,0.2485,227.64
555,0.013213,0.9944,17.849617,0.2636,0.2485,229.34
560,0.013145,0.9941,17.810610,0.2636,0.2478,231.02
565,0.012877,0.9941,17.789900,0.2635,0.2485,232.73
570,0.012693,0.9941,17.781454,0.2641,0.2485,234.44
575,0.012523,0.9944,17.784657,0.2638,0.2485,236.14
580,0.012051,0.9947,17.803238,0.2636,0.2491,237.80
585,0.011368,0.9950,17.850563,0.2638,0.2498,239.50
590,0.010401,0.9956,17.915550,0.2640,0.2498,241.19
595,0.009921,0.9956,17.978348,0.2640,0.2505,242.90
600,0.009488,0.9956,18.037567,0.2642,0.2505,244.58
605,0.008902,0.9962,18.109694,0.2638,0.2505,246.30
610,0.008277,0.9968,18.173025,0.2642,0.2519,247.97
615,0.007641,0.9968,18.243242,0.2642,0.2519,249.67
620,0.007346,0.9968,18.317322,0.2637,0.2512,251.34
625,0.007157,0.9968,18.380171,0.2638,0.2519,253.05
630,0.007177,0.9968,18.424627,0.2640,0.2519,254.74
635,0.007009,0.9968,18.455486,0.2641,0.2519,256.44
640,0.006642,0.9971,18.468639,0.2645,0.2512,258.12
645,0.006471,0.9973,18.486238,0.2641,0.2519,259.80
650,0.006419,0.9968,18.498180,0.2643,0.2519,261.45
655,0.006313,0.9971,18.506269,0.2641,0.2519,263.13
660,0.006150,0.9976,18.512148,0.2642,0.2519,264.80
665,0.005916,0.9976,18.534529,0.2645,0.2519,266.50
670,0.005472,0.9976,18.575085,0.2643,0.2519,268.21
675,0.006818,0.9973,18.646204,0.2641,0.2519,269.99
680,0.006602,0.9973,18.572729,0.2645,0.2519,271.67
685,0.006504,0.9976,18.524862,0.2641,0.2519,273.36
690,0.005683,0.9976,18.480736,0.2641,0.2519,275.05
695,0.005364,0.9979,18.458584,0.2646,0.2526,276.78
700,0.005135,0.9976,18.440258,0.2645,0.2526,278.47
705,0.005051,0.9976,18.418325,0.2642,0.2519,280.15
710,0.004961,0.9973,18.394053,0.2645,0.2519,281.83
715,0.004890,0.9976,18.380417,0.2643,0.2519,283.52
