epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.937576,0.0073,4.833447,0.0086,,1.07
5,4.720912,0.0123,4.760754,0.0066,,4.17
10,4.689687,0.0183,4.783692,0.0066,,7.58
15,4.647591,0.0266,4.806782,0.0041,,10.71
20,4.593671,0.0305,4.835761,0.0045,,13.91
25,4.523563,0.0405,4.891174,0.0039,,17.14
30,4.434765,0.0569,4.974786,0.0047,,20.37
35,4.328097,0.0697,5.091446,0.0049,,23.52
40,4.203753,0.0890,5.230191,0.0053,,26.81
45,4.059977,0.1175,5.386178,0.0068,,30.00
50,3.896950,0.1462,5.560588,0.0078,,33.08
55,3.718064,0.1830,5.760118,0.0110,,36.37
60,3.524089,0.2149,5.974487,0.0155,,39.74
65,3.315620,0.2572,6.198645,0.0214,,43.17
70,3.093776,0.3037,6.442806,0.0303,,46.34
75,2.859361,0.3475,6.721205,0.0408,,49.53
80,2.613904,0.3987,7.041140,0.0530,,52.80
85,2.356315,0.4496,7.398703,0.0718,,55.90
90,2.091759,0.5078,7.784228,0.0945,,59.36
95,1.819290,0.5710,8.222672,0.1185,,62.41
100,1.540794,0.6418,8.735250,0.1495,,65.67
105,1.267338,0.7204,9.324316,0.1826,,68.79
110,1.008161,0.7971,9.993428,0.2166,,71.82
115,0.773179,0.8598,10.760808,0.2410,,74.80
120,0.571786,0.9086,11.626710,0.2593,,77.99
125,0.415740,0.9342,12.563614,0.2689,,80.98
130,0.306905,0.9439,13.512784,0.2721,,84.04
135,0.237788,0.9493,14.409673,0.2742,,87.18
140,0.196384,0.9525,15.190910,0.2748,,90.19
145,0.171146,0.9522,15.816779,0.2750,,93.20
150,0.155392,0.9543,16.290339,0.2754,,96.26
155,0.145187,0.9559,16.625460,0.2756,,99.31
160,0.137705,0.9561,16.847624,0.2760,,102.75
165,0.132241,0.9574,16.984610,0.2768,,106.19
170,0.127387,0.9590,17.052443,0.2772,,109.56
175,0.123959,0.9598,17.075241,0.2775,,112.80
180,0.120600,0.9601,17.052912,0.2780,,116.08
185,0.116234,0.9621,17.009439,0.2788,,119.32
190,0.113142,0.9634,16.964239,0.2792,,122.43
195,0.110681,0.9645,16.911331,0.2792,,125.56
200,0.108562,0.9645,16.862049,0.2798,,128.79
205,0.106632,0.9653,16.804182,0.2798,,131.97
210,0.104896,0.9645,16.760338,0.2794,,135.16
215,0.102827,0.9658,16.712215,0.2803,,138.43
220,0.100010,0.9663,16.676926,0.2802,,141.61
225,0.097358,0.9661,16.648846,0.2808,,144.73
230,0.094491,0.9681,16.630810,0.2815,,147.75
235,0.091868,0.9679,16.621601,0.2812,,151.08
240,0.089620,0.9705,16.626842,0.2815,,154.34
245,0.087354,0.9702,16.631598,0.2816,,157.50
250,0.085303,0.9708,16.658537,0.2816,,160.95
255,0.083883,0.9721,16.690130,0.2821,,164.69
260,0.081095,0.9721,16.700619,0.2827,,168.19
265,0.077958,0.9734,16.719749,0.2827,,171.62
270,0.075134,0.9739,16.731985,0.2829,,175.08
275,0.072861,0.9744,16.751369,0.2829,,178.51
280,0.070877,0.9755,16.771692,0.2833,,181.92
285,0.068836,0.9757,16.789362,0.2837,,185.29
290,0.067138,0.9770,16.810690,0.2837,,188.79
295,0.065460,0.9778,16.822020,0.2839,,192.17
300,0.063763,0.9775,16.822741,0.2838,,195.52
305,0.062481,0.9781,16.801853,0.2839,,198.77
310,0.060904,0.9783,16.754469,0.2841,,201.97
315,0.058490,0.9796,16.713449,0.2846,,205.08
320,0.056476,0.9807,16.658998,0.2850,,208.16
325,0.053944,0.9809,16.606415,0.2853,,211.20
330,0.052833,0.9812,16.570511,0.2853,,214.32
335,0.051945,0.9815,16.537722,0.2850,,217.58
340,0.051085,0.9812,16.515879,0.2855,,220.79
345,0.050356,0.9812,16.503138,0.2855,,223.90
350,0.049242,0.9825,16.500095,0.2855,,226.96
