epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.935911,0.0073,4.831768,0.0089,,1.04
5,4.721312,0.0125,4.760472,0.0067,,4.49
10,4.691234,0.0206,4.782280,0.0066,,7.99
15,4.650055,0.0277,4.804546,0.0047,,11.49
20,4.596622,0.0329,4.832909,0.0046,,14.76
25,4.527260,0.0389,4.887091,0.0044,,18.10
30,4.439348,0.0535,4.968521,0.0046,,21.48
35,4.333480,0.0697,5.083440,0.0049,,24.91
40,4.209842,0.0854,5.221240,0.0050,,28.39
45,4.066987,0.1138,5.376198,0.0069,,31.72
50,3.904211,0.1436,5.549634,0.0076,,35.23
55,3.725272,0.1822,5.749751,0.0114,,38.56
60,3.530798,0.2196,5.964403,0.0153,,41.90
65,3.320793,0.2559,6.187038,0.0204,,45.24
70,3.097492,0.2995,6.433319,0.0293,,48.59
75,2.862524,0.3486,6.712409,0.0402,,51.99
80,2.616591,0.3956,7.027756,0.0529,,55.43
85,2.359870,0.4486,7.382941,0.0701,,58.66
90,2.098847,0.5000,7.766900,0.0917,,61.94
95,1.829439,0.5700,8.209260,0.1184,,65.29
100,1.555223,0.6420,8.717673,0.1488,,68.69
105,1.283621,0.7107,9.293146,0.1788,,72.01
110,1.024032,0.7940,9.949480,0.2128,,75.39
115,0.787244,0.8582,10.705215,0.2390,,78.63
120,0.584106,0.9104,11.559828,0.2595,,81.93
125,0.425901,0.9329,12.483099,0.2673,,85.19
130,0.315122,0.9436,13.422396,0.2708,,88.45
135,0.245322,0.9467,14.325714,0.2724,,91.75
140,0.203788,0.9496,15.105102,0.2731,,95.04
145,0.178620,0.9512,15.740161,0.2740,,98.28
150,0.162214,0.9543,16.223040,0.2746,,101.64
155,0.150464,0.9551,16.576220,0.2756,,104.87
160,0.141549,0.9567,16.813501,0.2756,,108.13
165,0.134806,0.9585,16.963146,0.2765,,111.52
170,0.128406,0.9601,17.041174,0.2773,,114.98
175,0.123274,0.9611,17.075882,0.2780,,118.42
180,0.118648,0.9629,17.090332,0.2783,,121.75
185,0.114545,0.9645,17.080673,0.2789,,125.00
190,0.112630,0.9650,17.069263,0.2793,,128.48
195,0.110412,0.9648,17.024361,0.2793,,131.98
200,0.107507,0.9655,16.968885,0.2788,,135.39
205,0.104749,0.9668,16.913389,0.2793,,138.82
210,0.102793,0.9663,16.851227,0.2793,,142.21
215,0.100610,0.9674,16.798315,0.2794,,145.51
220,0.098729,0.9681,16.755623,0.2794,,149.05
225,0.096402,0.9687,16.718702,0.2800,,152.40
230,0.093978,0.9692,16.699461,0.2803,,155.82
235,0.091489,0.9695,16.689154,0.2808,,159.08
240,0.088958,0.9708,16.687860,0.2812,,162.50
245,0.086220,0.9721,16.697071,0.2818,,165.77
250,0.083182,0.9721,16.704620,0.2821,,169.28
255,0.081189,0.9726,16.716522,0.2822,,172.73
260,0.079012,0.9731,16.730572,0.2825,,176.22
265,0.077008,0.9749,16.743299,0.2828,,179.61
270,0.075043,0.9749,16.756508,0.2825,,182.86
275,0.073854,0.9752,16.768105,0.2827,,186.12
280,0.071720,0.9765,16.772802,0.2829,,189.46
285,0.069836,0.9768,16.772861,0.2833,,192.88
290,0.068293,0.9773,16.744675,0.2836,,196.50
295,0.066263,0.9773,16.710814,0.2836,,200.05
300,0.064708,0.9770,16.674355,0.2835,,203.33
305,0.063293,0.9778,16.647343,0.2838,,206.71
310,0.061573,0.9791,16.628029,0.2839,,209.98
315,0.059310,0.9799,16.613405,0.2844,,213.42
320,0.057097,0.9809,16.611462,0.2845,,216.77
325,0.055565,0.9809,16.625381,0.2848,,220.22
330,0.054000,0.9828,16.649740,0.2853,,223.78
335,0.051993,0.9817,16.680862,0.2849,,227.27
340,0.050674,0.9828,16.717602,0.2854,,230.56
345,0.049190,0.9825,16.741804,0.2852,,233.79
350,0.047981,0.9828,16.771076,0.2852,,237.13
355,0.046525,0.9833,16.795454,0.2854,,240.40
360,0.045155,0.9846,16.809860,0.2855,,243.78
365,0.043237,0.9851,16.821281,0.2860,,247.04
370,0.041994,0.9854,16.823257,0.2858,,250.41
375,0.041521,0.9854,16.820396,0.2859,,253.87
380,0.040855,0.9851,16.810942,0.2860,,257.14
385,0.040767,0.9854,16.798363,0.2858,,260.52
390,0.039858,0.9851,16.758369,0.2862,,263.98
395,0.039646,0.9859,16.713133,0.2865,,267.20
400,0.038508,0.9862,16.659067,0.2863,,270.77
405,0.038080,0.9867,16.610638,0.2863,,274.06
410,0.037544,0.9862,16.568331,0.2863,,277.31
