epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
585,0.006067,0.9977,16.823885,0.2627,,271.90
590,0.006057,0.9977,16.833338,0.2632,,274.23
595,0.005965,0.9977,16.839415,0.2633,,276.54
600,0.005966,0.9977,16.847105,0.2638,,278.86
605,0.005873,0.9977,16.858654,0.2637,,281.15
610,0.005719,0.9977,16.872778,0.2642,,283.44
615,0.005475,0.9979,16.900061,0.2638,,285.79
620,0.005430,0.9979,16.928028,0.2635,,288.08
625,0.004900,0.9982,16.983229,0.2631,,290.42
630,0.004726,0.9982,17.034416,0.2642,,292.73
635,0.004602,0.9982,17.078617,0.2645,,295.05
640,0.004472,0.9982,17.125566,0.2643,,297.30
645,0.004371,0.9982,17.154242,0.2643,,299.64
650,0.004328,0.9982,17.176245,0.2640,,301.95
655,0.004235,0.9982,17.193985,0.2648,,304.27
660,0.004035,0.9984,17.211746,0.2648,,306.56
665,0.003972,0.9984,17.229074,0.2651,,308.90
670,0.003685,0.9990,17.256336,0.2652,,311.24
675,0.003032,0.9992,17.309574,0.2656,,313.58
680,0.002427,0.9995,17.370300,0.2654,,315.89
685,0.001880,0.9995,17.437613,0.2650,,318.23
690,0.001927,0.9995,17.468950,0.2657,,320.55
695,0.001267,1.0000,17.556503,0.2654,,322.91
700,0.001068,1.0000,17.640121,0.2664,,325.19
705,0.000936,1.0000,17.700981,0.2662,,327.48
710,0.000831,1.0000,17.765371,0.2675,,329.78
715,0.000764,1.0000,17.802032,0.2676,,332.07
720,0.000715,1.0000,17.833090,0.2675,,334.33
725,0.000681,1.0000,17.844965,0.2676,,336.67
730,0.000657,1.0000,17.850323,0.2679,,339.01
735,0.000638,1.0000,17.853895,0.2685,,341.34
740,0.000620,1.0000,17.866638,0.2685,,343.64
745,0.000602,1.0000,17.884941,0.2684,,345.94
750,0.000584,1.0000,17.909832,0.2686,,348.24
755,0.000564,1.0000,17.942556,0.2686,,350.58
760,0.000543,1.0000,17.982994,0.2686,,352.84
765,0.000521,1.0000,18.029531,0.2687,,355.13
770,0.000498,1.0000,18.082026,0.2687,,357.44
775,0.000475,1.0000,18.139036,0.2688,,359.72
780,0.000453,1.0000,18.199123,0.2689,,362.03
785,0.000431,1.0000,18.260956,0.2690,,364.33
790,0.000410,1.0000,18.325106,0.2692,,366.63
795,0.000389,1.0000,18.389774,0.2695,,368.92
800,0.000370,1.0000,18.454895,0.2695,,371.21
805,0.000352,1.0000,18.520390,0.2697,,373.44
810,0.000334,1.0000,18.585855,0.2699,,375.79
815,0.000318,1.0000,18.650633,0.2699,,378.11
820,0.000302,1.0000,18.715771,0.2702,,380.41
825,0.000287,1.0000,18.780357,0.2703,,382.74
830,0.000273,1.0000,18.845243,0.2705,,385.04
835,0.000260,1.0000,18.909645,0.2706,,387.38
840,0.000247,1.0000,18.974501,0.2708,,389.66
845,0.000235,1.0000,19.039492,0.2711,,391.97
850,0.000223,1.0000,19.104334,0.2711,,394.28
855,0.000212,1.0000,19.169746,0.2711,,396.55
860,0.000202,1.0000,19.234930,0.2712,,398.86
865,0.000192,1.0000,19.300743,0.2714,,401.17
870,0.000182,1.0000,19.366728,0.2714,,403.46
875,0.000173,1.0000,19.432377,0.2718,,405.74
880,0.000165,1.0000,19.498169,0.2720,,408.06
885,0.000156,1.0000,19.564468,0.2721,,410.36
890,0.000149,1.0000,19.630260,0.2722,,412.69
895,0.000141,1.0000,19.696285,0.2725,,415.00
900,0.000134,1.0000,19.762758,0.2728,,417.29
905,0.000128,1.0000,19.829552,0.2728,,419.58
910,0.000121,1.0000,19.896179,0.2728,,421.90
915,0.000115,1.0000,19.963282,0.2728,,424.27
920,0.000110,1.0000,20.030186,0.2730,,426.57
925,0.000104,1.0000,20.097052,0.2730,,428.93
930,0.000099,1.0000,20.164473,0.2731,,431.24
935,0.000094,1.0000,20.232040,0.2733,,433.56
940,0.000090,1.0000,20.298691,0.2733,,435.87
945,0.000085,1.0000,20.366215,0.2733,,438.18
950,0.000081,1.0000,20.433132,0.2734,,440.45
955,0.000077,1.0000,20.499962,0.2735,,442.78
960,0.000073,1.0000,20.566479,0.2739,,445.08
965,0.000070,1.0000,20.633411,0.2740,,447.39
970,0.000066,1.0000,20.700171,0.2739,,449.70
975,0.000063,1.0000,20.766743,0.2740,,451.99
980,0.000060,1.0000,20.832911,0.2741,,454.30
985,0.000057,1.0000,20.899292,0.2744,,456.60
990,0.000054,1.0000,20.965302,0.2745,,458.95
995,0.000051,1.0000,21.031334,0.2746,,461.20
1000,0.000049,1.0000,21.097059,0.2748,,463.50
1005,0.000046,1.0000,21.163073,0.2746,,465.87
1010,0.000044,1.0000,21.228985,0.2749,,468.15
1015,0.000042,1.0000,21.294279,0.2749,,470.49
1020,0.000040,1.0000,21.359379,0.2750,,472.79
1025,0.000038,1.0000,21.425264,0.2752,,475.08
1030,0.000036,1.0000,21.490847,0.2752,,477.39
1035,0.000034,1.0000,21.556482,0.2752,,479.72
1040,0.000033,1.0000,21.622017,0.2752,,482.01
1045,0.000031,1.0000,21.688046,0.2754,,484.32
1050,0.000030,1.0000,21.753384,0.2754,,486.62
1055,0.000028,1.0000,21.819130,0.2755,,488.88
