epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.913824,0.0091,4.828632,0.0091,,0.68
5,4.713667,0.0131,4.763841,0.0068,,2.85
10,4.672915,0.0185,4.784680,0.0059,,4.97
15,4.620406,0.0295,4.812810,0.0049,,7.09
20,4.555469,0.0413,4.853078,0.0053,,9.25
25,4.472020,0.0554,4.919733,0.0047,,11.35
30,4.368445,0.0723,5.021434,0.0049,,13.47
35,4.244755,0.0890,5.153478,0.0056,,15.59
40,4.100495,0.1138,5.310274,0.0068,,17.68
45,3.936576,0.1386,5.490299,0.0089,,19.86
50,3.754176,0.1697,5.684772,0.0116,,21.92
55,3.555510,0.2164,5.893289,0.0168,,24.06
60,3.340580,0.2582,6.112555,0.0236,,26.14
65,3.111291,0.2969,6.348515,0.0281,,28.23
70,2.868887,0.3379,6.612773,0.0389,,30.33
75,2.613323,0.3877,6.910296,0.0532,,32.45
80,2.343560,0.4324,7.247809,0.0694,,34.57
85,2.060322,0.5000,7.643515,0.0962,,36.69
90,1.769271,0.5833,8.092510,0.1271,,38.82
95,1.478101,0.6653,8.595422,0.1619,,40.93
100,1.192337,0.7501,9.184930,0.1968,,43.05
105,0.920042,0.8227,9.874911,0.2291,,45.21
110,0.676802,0.8903,10.651286,0.2554,,47.29
115,0.478218,0.9282,11.520024,0.2702,,49.45
120,0.333277,0.9514,12.457005,0.2774,,51.54
125,0.238648,0.9582,13.397857,0.2798,,53.62
130,0.182568,0.9608,14.255346,0.2809,,55.76
135,0.149889,0.9621,14.973134,0.2818,,57.85
140,0.129913,0.9629,15.527298,0.2821,,59.98
145,0.117405,0.9658,15.927320,0.2830,,62.05
150,0.108964,0.9663,16.202024,0.2831,,64.15
155,0.102962,0.9671,16.377399,0.2839,,66.23
160,0.098647,0.9679,16.476608,0.2841,,68.45
165,0.094843,0.9692,16.524046,0.2843,,70.59
170,0.091705,0.9700,16.535032,0.2848,,72.71
175,0.089076,0.9713,16.523939,0.2845,,74.81
180,0.086289,0.9718,16.504478,0.2849,,76.95
185,0.083997,0.9718,16.479019,0.2853,,79.04
190,0.082075,0.9715,16.454947,0.2852,,81.12
195,0.079840,0.9723,16.424635,0.2859,,83.21
200,0.077546,0.9742,16.399248,0.2864,,85.30
205,0.075239,0.9739,16.372740,0.2863,,87.41
210,0.073670,0.9749,16.357996,0.2869,,89.48
215,0.071696,0.9757,16.348930,0.2871,,91.54
220,0.070722,0.9757,16.342043,0.2868,,93.64
225,0.069167,0.9757,16.326960,0.2872,,95.79
230,0.068018,0.9757,16.306969,0.2871,,97.87
235,0.066958,0.9762,16.290346,0.2869,,99.98
240,0.065788,0.9775,16.257296,0.2878,,102.13
245,0.065112,0.9773,16.229212,0.2875,,104.22
250,0.064050,0.9770,16.201445,0.2873,,106.28
255,0.062876,0.9781,16.174717,0.2880,,108.32
260,0.061523,0.9778,16.150597,0.2881,,110.40
265,0.060068,0.9791,16.130045,0.2884,,112.46
270,0.058737,0.9807,16.119884,0.2882,,114.53
275,0.057042,0.9802,16.102812,0.2886,,116.61
280,0.055387,0.9817,16.093513,0.2886,,118.70
285,0.052952,0.9828,16.084652,0.2894,,120.79
290,0.050478,0.9833,16.082170,0.2897,,122.83
295,0.048433,0.9843,16.085894,0.2897,,125.16
300,0.046477,0.9843,16.108021,0.2902,,127.57
305,0.044076,0.9851,16.128710,0.2904,,129.66
310,0.041925,0.9856,16.167789,0.2905,,131.76
315,0.040071,0.9862,16.201605,0.2909,,133.85
320,0.038558,0.9869,16.234941,0.2907,,136.01
325,0.037046,0.9875,16.269449,0.2913,,138.13
330,0.035821,0.9875,16.312330,0.2916,,140.25
335,0.034413,0.9877,16.341978,0.2919,,142.37
340,0.033324,0.9880,16.355505,0.2918,,144.51
345,0.032764,0.9883,16.369972,0.2915,,146.60
350,0.032006,0.9890,16.383186,0.2920,,148.72
355,0.030766,0.9893,16.394352,0.2921,,150.79
360,0.029712,0.9898,16.400122,0.2923,,152.87
365,0.028162,0.9916,16.402073,0.2927,,154.97
370,0.025537,0.9922,16.423935,0.2928,,157.08
375,0.023898,0.9927,16.454500,0.2930,,159.17
380,0.022933,0.9922,16.471052,0.2929,,161.26
385,0.022412,0.9930,16.477394,0.2934,,163.35
390,0.021597,0.9927,16.463747,0.2937,,165.49
