epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.910582,0.0097,4.811066,0.0095,,1.14
5,4.709680,0.0125,4.780872,0.0056,,4.82
10,4.664857,0.0188,4.797276,0.0054,,8.31
15,4.611144,0.0337,4.821618,0.0048,,11.90
20,4.542110,0.0470,4.862224,0.0047,,15.34
25,4.455700,0.0627,4.931850,0.0051,,18.81
30,4.350231,0.0728,5.035444,0.0050,,22.30
35,4.225672,0.0890,5.170808,0.0056,,25.64
40,4.081865,0.1089,5.325907,0.0064,,28.97
45,3.919089,0.1473,5.497731,0.0096,,32.22
50,3.738868,0.1757,5.680004,0.0126,,35.53
55,3.541431,0.2102,5.869341,0.0158,,38.93
60,3.328382,0.2512,6.076815,0.0214,,42.23
65,3.100483,0.2898,6.302536,0.0283,,45.42
70,2.857633,0.3376,6.552961,0.0394,,48.78
75,2.600156,0.3849,6.840375,0.0500,,52.10
80,2.328033,0.4379,7.175031,0.0677,,55.73
85,2.041483,0.5016,7.570800,0.0894,,59.17
90,1.744218,0.5807,8.026837,0.1148,,62.68
95,1.447062,0.6603,8.546347,0.1453,,66.02
100,1.158253,0.7543,9.156336,0.1800,,69.34
105,0.886524,0.8334,9.872265,0.2114,,72.65
110,0.647715,0.8969,10.699355,0.2403,,76.09
115,0.458244,0.9321,11.596973,0.2598,,79.31
120,0.323837,0.9488,12.530618,0.2688,,82.77
125,0.237351,0.9551,13.441441,0.2741,,86.02
130,0.184890,0.9593,14.259349,0.2762,,89.39
135,0.152340,0.9627,14.934885,0.2770,,92.74
140,0.130970,0.9653,15.463543,0.2780,,95.96
145,0.115893,0.9671,15.857026,0.2797,,99.13
150,0.104900,0.9692,16.142267,0.2815,,102.38
155,0.096006,0.9713,16.350889,0.2812,,105.77
160,0.089223,0.9710,16.505959,0.2810,,109.17
165,0.083624,0.9721,16.605124,0.2806,,112.55
170,0.078561,0.9739,16.674282,0.2807,,115.95
175,0.074393,0.9736,16.720133,0.2801,,119.34
180,0.071210,0.9742,16.748865,0.2802,,122.85
185,0.068197,0.9747,16.767330,0.2798,,126.55
190,0.065761,0.9762,16.783869,0.2798,,130.01
195,0.063681,0.9768,16.796564,0.2793,,133.36
200,0.061515,0.9765,16.798939,0.2797,,136.87
205,0.059377,0.9775,16.792953,0.2793,,140.27
210,0.057516,0.9781,16.789953,0.2792,,143.78
215,0.055997,0.9775,16.792101,0.2794,,147.22
220,0.054722,0.9786,16.794254,0.2798,,150.53
225,0.053882,0.9794,16.786871,0.2794,,153.95
230,0.053666,0.9794,16.764732,0.2783,,157.22
235,0.051705,0.9804,16.711926,0.2796,,160.49
240,0.049618,0.9817,16.652306,0.2801,,164.07
245,0.048015,0.9815,16.592831,0.2799,,167.27
250,0.046387,0.9820,16.553293,0.2800,,170.38
255,0.045240,0.9815,16.523495,0.2797,,173.81
260,0.044201,0.9828,16.500334,0.2801,,177.47
265,0.043113,0.9830,16.486200,0.2794,,180.69
270,0.041676,0.9836,16.485971,0.2780,,183.92
275,0.040246,0.9841,16.496016,0.2780,,187.09
280,0.038609,0.9843,16.514093,0.2781,,190.41
