epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.917086,0.0094,4.822358,0.0088,0.0102,1.26
5,4.717213,0.0124,4.771335,0.0078,0.0088,4.74
10,4.675205,0.0168,4.781575,0.0073,0.0075,8.36
15,4.624277,0.0283,4.812335,0.0049,0.0061,11.88
20,4.556326,0.0419,4.853602,0.0047,0.0075,15.35
25,4.469398,0.0516,4.919894,0.0038,0.0054,18.90
30,4.360477,0.0602,5.025555,0.0042,0.0061,22.26
35,4.227512,0.0791,5.166658,0.0061,0.0068,25.77
40,4.069624,0.0997,5.339775,0.0071,0.0061,29.48
45,3.888906,0.1357,5.538990,0.0101,0.0102,33.16
50,3.689399,0.1673,5.759028,0.0125,0.0177,36.87
55,3.472519,0.2109,5.993896,0.0169,0.0231,40.30
60,3.241216,0.2537,6.255951,0.0217,0.0293,43.85
65,2.996413,0.3000,6.546751,0.0296,0.0361,47.37
70,2.740059,0.3487,6.875243,0.0405,0.0415,50.97
75,2.472934,0.4021,7.238699,0.0511,0.0517,54.29
80,2.194121,0.4596,7.660655,0.0640,0.0681,57.57
85,1.909690,0.5280,8.122549,0.0804,0.0851,61.04
90,1.624118,0.5997,8.663103,0.1013,0.0967,64.20
95,1.336982,0.6882,9.293744,0.1287,0.1144,67.40
100,1.056610,0.7829,10.054042,0.1526,0.1525,70.61
105,0.797488,0.8569,10.944046,0.1743,0.1675,73.92
110,0.575902,0.9183,11.932113,0.1899,0.1831,77.25
115,0.403627,0.9463,13.015318,0.1987,0.1920,80.48
120,0.285247,0.9552,14.137011,0.2024,0.1954,83.78
125,0.211393,0.9555,15.213671,0.2033,0.1947,87.14
130,0.168428,0.9581,16.144003,0.2043,0.1961,90.33
135,0.143050,0.9596,16.891661,0.2043,0.1940,93.43
140,0.127246,0.9611,17.460173,0.2049,0.1947,96.77
145,0.116352,0.9622,17.869568,0.2054,0.1981,99.81
150,0.109098,0.9646,18.154070,0.2059,0.1967,103.02
155,0.103666,0.9667,18.332039,0.2061,0.1967,106.20
160,0.099587,0.9673,18.439304,0.2066,0.1961,109.54
165,0.095949,0.9681,18.485853,0.2076,0.1961,112.77
170,0.092093,0.9693,18.492306,0.2085,0.1954,116.19
175,0.088295,0.9714,18.494478,0.2087,0.1967,119.53
180,0.085519,0.9711,18.488792,0.2086,0.1981,122.92
185,0.081855,0.9714,18.489944,0.2090,0.1961,126.57
190,0.079315,0.9723,18.486856,0.2091,0.1974,131.20
195,0.077289,0.9732,18.473719,0.2081,0.1988,136.05
200,0.075449,0.9726,18.460638,0.2086,0.1995,139.40
205,0.073630,0.9740,18.438890,0.2101,0.2001,142.67
210,0.073625,0.9735,18.390163,0.2105,0.2015,145.95
215,0.071401,0.9743,18.311991,0.2111,0.2022,149.26
220,0.068445,0.9764,18.236204,0.2113,0.2022,152.58
225,0.066214,0.9764,18.168970,0.2125,0.2042,155.81
230,0.064271,0.9773,18.116804,0.2131,0.2056,159.21
235,0.062408,0.9791,18.084265,0.2131,0.2042,162.49
240,0.060348,0.9791,18.054127,0.2137,0.2029,165.72
