epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.940751,0.0078,4.828947,0.0082,,0.82
5,4.723934,0.0107,4.769858,0.0072,,3.51
10,4.688205,0.0204,4.780276,0.0048,,6.03
15,4.646125,0.0253,4.801671,0.0055,,8.59
20,4.590972,0.0352,4.829337,0.0041,,11.22
25,4.517796,0.0475,4.877828,0.0041,,13.76
30,4.423940,0.0608,4.958358,0.0058,,16.28
35,4.309010,0.0747,5.079891,0.0064,,19.02
40,4.175148,0.0930,5.240361,0.0073,,21.65
45,4.024003,0.1164,5.415764,0.0087,,24.31
50,3.856063,0.1540,5.598861,0.0098,,26.82
55,3.672643,0.1846,5.796692,0.0124,,29.38
60,3.475931,0.2217,6.008458,0.0153,,31.89
65,3.267111,0.2721,6.232617,0.0201,,34.41
70,3.047017,0.3154,6.481371,0.0279,,36.92
75,2.815637,0.3595,6.755509,0.0351,,39.51
80,2.571313,0.4010,7.062449,0.0478,,42.00
85,2.313938,0.4567,7.410404,0.0634,,44.62
90,2.049937,0.5125,7.792346,0.0823,,47.12
95,1.778764,0.5770,8.224134,0.1049,,49.71
100,1.500817,0.6486,8.735303,0.1322,,52.27
105,1.224747,0.7287,9.331153,0.1612,,54.90
110,0.962519,0.8091,10.007763,0.1908,,57.47
115,0.727336,0.8718,10.782332,0.2160,,60.02
120,0.529938,0.9149,11.636618,0.2372,,62.54
125,0.378587,0.9402,12.555433,0.2534,,65.02
130,0.275430,0.9473,13.482445,0.2590,,67.50
135,0.211088,0.9517,14.355503,0.2638,,69.98
140,0.172357,0.9540,15.105089,0.2650,,72.51
145,0.148516,0.9580,15.707753,0.2665,,74.99
150,0.132819,0.9601,16.161846,0.2670,,77.50
155,0.122171,0.9621,16.485863,0.2665,,80.02
160,0.113757,0.9627,16.698704,0.2671,,82.42
165,0.107080,0.9629,16.812645,0.2669,,85.11
170,0.101764,0.9650,16.864746,0.2669,,87.68
175,0.097469,0.9658,16.893311,0.2665,,90.28
180,0.093448,0.9676,16.891180,0.2665,,92.71
185,0.089005,0.9674,16.884104,0.2667,,95.24
190,0.085002,0.9695,16.873926,0.2665,,97.73
195,0.081776,0.9702,16.863865,0.2664,,100.22
200,0.078955,0.9721,16.865891,0.2660,,102.67
205,0.076322,0.9710,16.872757,0.2650,,105.20
210,0.073817,0.9715,16.884104,0.2659,,107.60
215,0.071274,0.9731,16.897837,0.2655,,110.09
220,0.068439,0.9728,16.917944,0.2652,,112.55
