epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.935911,0.0073,4.831768,0.0089,,0.80
5,4.721312,0.0125,4.760472,0.0067,,3.39
10,4.691234,0.0206,4.782280,0.0066,,5.94
15,4.650055,0.0277,4.804546,0.0047,,8.46
20,4.596622,0.0329,4.832909,0.0046,,11.01
25,4.527260,0.0389,4.887091,0.0044,,13.55
30,4.439348,0.0535,4.968521,0.0046,,16.08
35,4.333480,0.0697,5.083440,0.0049,,18.81
40,4.209842,0.0854,5.221240,0.0050,,21.45
45,4.066987,0.1138,5.376198,0.0069,,24.13
50,3.904211,0.1436,5.549634,0.0076,,26.62
55,3.725272,0.1822,5.749751,0.0114,,29.13
60,3.530798,0.2196,5.964403,0.0153,,31.59
65,3.320793,0.2559,6.187038,0.0204,,34.14
70,3.097492,0.2995,6.433319,0.0293,,36.61
75,2.862524,0.3486,6.712409,0.0402,,39.13
80,2.616591,0.3956,7.027756,0.0529,,41.62
85,2.359870,0.4486,7.382941,0.0701,,44.14
90,2.098847,0.5000,7.766900,0.0917,,46.58
95,1.829439,0.5700,8.209260,0.1184,,49.19
100,1.555223,0.6420,8.717673,0.1488,,51.72
105,1.283621,0.7107,9.293146,0.1788,,54.23
110,1.024032,0.7940,9.949480,0.2128,,56.76
115,0.787244,0.8582,10.705215,0.2390,,59.36
120,0.584106,0.9104,11.559828,0.2595,,61.86
125,0.425901,0.9329,12.483099,0.2673,,64.37
130,0.315122,0.9436,13.422396,0.2708,,66.81
135,0.245322,0.9467,14.325714,0.2724,,69.27
140,0.203788,0.9496,15.105102,0.2731,,71.79
145,0.178620,0.9512,15.740161,0.2740,,74.26
150,0.162214,0.9543,16.223040,0.2746,,76.80
155,0.150464,0.9551,16.576220,0.2756,,79.33
160,0.141549,0.9567,16.813501,0.2756,,81.81
165,0.134806,0.9585,16.963146,0.2765,,84.39
170,0.128406,0.9601,17.041174,0.2773,,87.05
175,0.123274,0.9611,17.075882,0.2780,,89.69
