epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
0,4.926828,0.0089,4.815463,0.0073,,1.07
5,4.719575,0.0115,4.770057,0.0065,,4.36
10,4.678165,0.0193,4.782488,0.0056,,7.67
15,4.631438,0.0282,4.809670,0.0058,,11.32
20,4.569855,0.0394,4.845901,0.0053,,15.10
25,4.491659,0.0569,4.905650,0.0060,,18.86
30,4.394353,0.0687,5.001099,0.0063,,22.43
35,4.276346,0.0885,5.131043,0.0075,,26.19
40,4.139015,0.1084,5.290083,0.0073,,29.81
45,3.983238,0.1298,5.462927,0.0083,,33.61
50,3.809861,0.1648,5.648281,0.0112,,36.97
55,3.619410,0.1961,5.844982,0.0148,,40.18
60,3.415300,0.2329,6.058580,0.0194,,43.33
65,3.198076,0.2770,6.288585,0.0252,,46.85
70,2.968195,0.3183,6.543342,0.0314,,50.76
75,2.725286,0.3692,6.828628,0.0424,,54.43
80,2.468289,0.4193,7.154174,0.0535,,57.94
85,2.197009,0.4762,7.525676,0.0694,,61.56
90,1.915749,0.5441,7.948659,0.0908,,65.38
95,1.627506,0.6157,8.440217,0.1160,,68.97
100,1.337893,0.6932,9.013988,0.1448,,72.74
105,1.056114,0.7836,9.683365,0.1728,,76.62
110,0.798698,0.8569,10.456498,0.1968,,80.37
115,0.580315,0.9115,11.334750,0.2147,,83.98
120,0.412979,0.9376,12.298984,0.2240,,87.79
125,0.300448,0.9444,13.292331,0.2262,,91.33
130,0.232541,0.9475,14.214294,0.2270,,94.95
135,0.193332,0.9507,15.008308,0.2287,,98.58
140,0.170260,0.9527,15.635695,0.2283,,102.31
145,0.155247,0.9543,16.092386,0.2292,,106.05
150,0.144549,0.9556,16.410349,0.2299,,109.79
155,0.137958,0.9551,16.617607,0.2303,,113.38
160,0.132631,0.9572,16.736509,0.2315,,117.06
165,0.127522,0.9585,16.791441,0.2319,,120.72
170,0.124966,0.9601,16.796137,0.2326,,124.32
175,0.120794,0.9614,16.768854,0.2338,,127.96
180,0.116979,0.9621,16.719755,0.2340,,131.53
185,0.113908,0.9632,16.666576,0.2354,,135.27
190,0.111262,0.9632,16.619848,0.2348,,138.95
195,0.108059,0.9642,16.577415,0.2345,,142.68
200,0.105487,0.9648,16.549406,0.2346,,146.53
205,0.103031,0.9655,16.527964,0.2353,,150.10
210,0.100226,0.9663,16.521019,0.2355,,153.69
215,0.097418,0.9666,16.524982,0.2357,,157.35
220,0.095111,0.9687,16.530991,0.2360,,161.13
225,0.093586,0.9687,16.535290,0.2367,,164.67
230,0.091648,0.9687,16.535704,0.2371,,168.50
235,0.090436,0.9695,16.538044,0.2377,,172.14
240,0.088938,0.9697,16.537447,0.2382,,176.00
245,0.087569,0.9700,16.533234,0.2379,,179.69
250,0.086400,0.9705,16.520689,0.2385,,183.54
255,0.085618,0.9705,16.499718,0.2388,,187.20
260,0.084654,0.9710,16.478352,0.2392,,190.87
265,0.082847,0.9726,16.450420,0.2397,,194.55
270,0.081747,0.9715,16.421251,0.2396,,198.29
275,0.080138,0.9718,16.375826,0.2400,,202.17
280,0.078026,0.9734,16.343229,0.2401,,206.00
285,0.076451,0.9744,16.304138,0.2406,,209.69
290,0.074571,0.9742,16.279921,0.2403,,213.32
295,0.072733,0.9749,16.252188,0.2406,,217.03
300,0.070795,0.9775,16.240210,0.2413,,220.88
305,0.068572,0.9775,16.234434,0.2417,,224.78
310,0.066788,0.9775,16.234661,0.2409,,228.35
315,0.064111,0.9794,16.238358,0.2411,,232.02
320,0.061459,0.9812,16.255816,0.2422,,235.70
325,0.059021,0.9817,16.270700,0.2425,,239.41
330,0.056962,0.9825,16.296549,0.2419,,243.00
335,0.055099,0.9825,16.325424,0.2429,,246.72
340,0.052743,0.9833,16.374193,0.2430,,250.52
345,0.050211,0.9846,16.425043,0.2435,,254.20
350,0.047275,0.9851,16.478748,0.2429,,257.91
355,0.045104,0.9856,16.529264,0.2434,,261.71
360,0.043581,0.9856,16.580158,0.2439,,265.59
365,0.042516,0.9862,16.620012,0.2440,,269.16
370,0.041534,0.9862,16.641932,0.2445,,272.84
375,0.041771,0.9859,16.652115,0.2451,,276.39
380,0.040911,0.9859,16.635386,0.2448,,280.07
385,0.040052,0.9867,16.592045,0.2454,,283.74
390,0.038620,0.9875,16.545805,0.2457,,287.34
395,0.037650,0.9880,16.497257,0.2463,,290.99
400,0.036477,0.9880,16.455273,0.2460,,294.56
405,0.034941,0.9883,16.423065,0.2472,,298.12
410,0.032893,0.9890,16.415321,0.2471,,301.63
415,0.031670,0.9896,16.422869,0.2478,,305.18
420,0.030223,0.9903,16.441685,0.2479,,308.69
425,0.027971,0.9911,16.477644,0.2479,,312.39
430,0.026202,0.9914,16.532604,0.2485,,316.25
435,0.025054,0.9914,16.601673,0.2486,,319.89
440,0.024214,0.9919,16.661762,0.2487,,323.50
445,0.023446,0.9919,16.710238,0.2486,,327.05
450,0.022386,0.9919,16.753048,0.2492,,330.84
455,0.021901,0.9922,16.798960,0.2492,,334.71
460,0.021051,0.9927,16.827372,0.2500,,338.24
465,0.020323,0.9927,16.857088,0.2506,,341.87
470,0.019414,0.9930,16.879868,0.2497,,345.66
475,0.019035,0.9932,16.892303,0.2522,,349.49
480,0.018417,0.9932,16.903149,0.2506,,353.25
485,0.017788,0.9937,16.916910,0.2508,,356.94
490,0.017102,0.9935,16.919806,0.2496,,360.62
495,0.016644,0.9935,16.930368,0.2498,,364.23
500,0.015028,0.9953,16.918652,0.2497,,367.92
505,0.013722,0.9953,16.915937,0.2503,,371.85
510,0.012852,0.9953,16.922600,0.2513,,375.61
515,0.012031,0.9958,16.929628,0.2505,,379.35
520,0.011364,0.9963,16.918673,0.2504,,383.08
525,0.010728,0.9963,16.915751,0.2509,,386.79
530,0.010378,0.9961,16.909901,0.2509,,390.68
535,0.010125,0.9963,16.900173,0.2509,,394.33
540,0.009935,0.9963,16.901423,0.2514,,397.97
545,0.009695,0.9966,16.900143,0.2511,,401.62
550,0.009458,0.9966,16.896544,0.2517,,405.33
555,0.009328,0.9966,16.900269,0.2520,,409.00
560,0.009138,0.9966,16.912714,0.2526,,412.70
565,0.009095,0.9966,16.929502,0.2528,,416.30
570,0.008969,0.9969,16.947428,0.2529,,420.15
575,0.008768,0.9969,16.967648,0.2525,,423.90
580,0.008555,0.9969,16.996201,0.2529,,427.61
585,0.008496,0.9969,17.029995,0.2532,,431.21
590,0.008431,0.9969,17.058014,0.2527,,434.76
595,0.008360,0.9969,17.080650,0.2529,,438.41
600,0.007988,0.9971,17.098871,0.2528,,442.12
605,0.008388,0.9974,17.076141,0.2525,,445.73
610,0.006995,0.9979,17.062319,0.2526,,449.37
615,0.006502,0.9979,17.018209,0.2535,,452.85
620,0.006050,0.9982,17.030441,0.2533,,456.38
625,0.005764,0.9984,17.040117,0.2538,,460.00
630,0.005582,0.9982,17.064476,0.2544,,463.68
635,0.005080,0.9987,17.101572,0.2544,,467.26
640,0.004613,0.9990,17.140066,0.2542,,470.86
645,0.004204,0.9992,17.184227,0.2552,,474.59
650,0.003844,0.9990,17.230913,0.2546,,478.25
655,0.003469,0.9992,17.291410,0.2546,,481.74
660,0.003067,0.9992,17.349472,0.2542,,485.37
665,0.002870,0.9992,17.402664,0.2543,,489.15
670,0.002735,0.9992,17.462635,0.2548,,492.66
675,0.002629,0.9992,17.512968,0.2547,,496.29
680,0.002521,0.9992,17.560026,0.2553,,499.93
685,0.002478,0.9992,17.601408,0.2556,,503.68
690,0.002389,0.9992,17.629915,0.2555,,507.36
695,0.002357,0.9992,17.660137,0.2561,,511.17
700,0.002312,0.9992,17.687300,0.2558,,514.91
705,0.002281,0.9992,17.714458,0.2560,,518.71
710,0.002211,0.9992,17.739843,0.2560,,522.62
715,0.002217,0.9992,17.768644,0.2563,,526.26
720,0.002134,0.9992,17.800877,0.2564,,529.95
725,0.002125,0.9992,17.837841,0.2567,,533.44
730,0.002060,0.9992,17.876179,0.2569,,537.16
735,0.002058,0.9992,17.917358,0.2570,,540.86
740,0.002026,0.9992,17.959423,0.2566,,544.52
745,0.001955,0.9992,17.996986,0.2569,,548.26
750,0.001942,0.9992,18.036535,0.2566,,551.99
755,0.001892,0.9992,18.077404,0.2565,,555.65
760,0.001883,0.9992,18.121408,0.2564,,559.31
765,0.001850,0.9992,18.167654,0.2563,,563.07
770,0.001808,0.9992,18.216482,0.2563,,566.69
775,0.001816,0.9992,18.264057,0.2567,,570.42
780,0.001762,0.9992,18.312981,0.2569,,574.12
785,0.001749,0.9992,18.356977,0.2566,,577.70
790,0.001724,0.9992,18.403111,0.2565,,581.32
795,0.001677,0.9992,18.449404,0.2567,,585.11
800,0.001685,0.9992,18.496843,0.2570,,588.75
805,0.001642,0.9992,18.543419,0.2569,,592.67
810,0.001636,0.9992,18.586670,0.2570,,596.54
815,0.002080,0.9992,18.567970,0.2556,,600.42
820,0.002028,0.9992,18.477333,0.2563,,604.24
825,0.001924,0.9992,18.456186,0.2579,,608.12
830,0.001797,0.9992,18.456886,0.2567,,612.01
835,0.001721,0.9992,18.452303,0.2574,,615.70
840,0.001643,0.9992,18.465431,0.2571,,619.35
845,0.001332,0.9995,18.459536,0.2575,,623.26
850,0.001294,0.9995,18.475798,0.2573,,627.00
855,0.001274,0.9995,18.477062,0.2576,,630.79
860,0.001337,0.9995,18.469011,0.2576,,634.41
865,0.001284,0.9995,18.451443,0.2579,,638.03
870,0.001253,0.9995,18.428316,0.2574,,641.87
875,0.001233,0.9995,18.407169,0.2574,,645.58
880,0.001216,0.9995,18.399694,0.2576,,649.26
885,0.001206,0.9995,18.405163,0.2573,,652.97
890,0.001193,0.9995,18.424496,0.2574,,656.70
895,0.001178,0.9995,18.455805,0.2577,,660.46
900,0.001161,0.9995,18.495907,0.2577,,664.09
905,0.001139,0.9995,18.544754,0.2577,,667.77
910,0.001128,0.9995,18.600475,0.2577,,671.43
915,0.001170,0.9995,18.654697,0.2575,,674.88
920,0.001115,0.9995,18.700758,0.2579,,678.46
925,0.001090,0.9992,18.745718,0.2584,,682.01
930,0.001091,0.9995,18.793539,0.2581,,685.67
935,0.001071,0.9995,18.831694,0.2582,,689.50
940,0.001070,0.9995,18.868710,0.2581,,693.10
945,0.001059,0.9995,18.908520,0.2585,,696.78
950,0.001037,0.9995,18.952686,0.2584,,700.70
955,0.001028,0.9995,19.002844,0.2585,,704.44
960,0.001016,0.9995,19.055679,0.2586,,708.17
965,0.001008,0.9995,19.111330,0.2584,,711.94
970,0.000986,0.9995,19.166615,0.2588,,715.66
975,0.000973,0.9995,19.224386,0.2586,,719.26
980,0.000973,0.9995,19.285902,0.2588,,723.06
985,0.000984,0.9995,19.339218,0.2586,,726.86
990,0.000957,0.9995,19.380548,0.2586,,730.53
995,0.000953,0.9995,19.421267,0.2586,,734.17
1000,0.000946,0.9995,19.465895,0.2586,,737.66
1005,0.000936,0.9995,19.516085,0.2590,,741.36
1010,0.000926,0.9995,19.570827,0.2589,,745.06
1015,0.000917,0.9995,19.627007,0.2593,,748.85
1020,0.000905,0.9995,19.686502,0.2591,,752.53
1025,0.000901,0.9995,19.749739,0.2592,,756.25
1030,0.000917,0.9995,19.811626,0.2595,,759.89
1035,0.000889,0.9995,19.865805,0.2596,,763.53
1040,0.000887,0.9995,19.918684,0.2598,,767.17
1045,0.000876,0.9995,19.972935,0.2599,,770.77
1050,0.000872,0.9995,20.031546,0.2599,,774.56
1055,0.000864,0.9995,20.092764,0.2596,,778.20
1060,0.000870,0.9995,20.153633,0.2601,,781.92
1065,0.000850,0.9995,20.210745,0.2599,,785.87
1070,0.000853,0.9995,20.272020,0.2598,,789.42
1075,0.000857,0.9995,20.329803,0.2602,,793.07
1080,0.000856,0.9995,20.374193,0.2600,,796.75
1085,0.000844,0.9995,20.414248,0.2601,,800.50
1090,0.000836,0.9995,20.457516,0.2602,,804.27
1095,0.000830,0.9995,20.507744,0.2602,,808.13
1100,0.000824,0.9995,20.564205,0.2601,,811.95
1105,0.000823,0.9995,20.626053,0.2599,,815.57
1110,0.000815,0.9995,20.691616,0.2596,,819.46
1115,0.000820,0.9995,20.761290,0.2596,,823.21
1120,0.000819,0.9995,20.822165,0.2596,,826.91
1125,0.000817,0.9995,20.879799,0.2599,,830.68
1130,0.000813,0.9995,20.937778,0.2596,,834.23
1135,0.000809,0.9995,20.995205,0.2599,,838.02
1140,0.000801,0.9995,21.053694,0.2599,,841.60
1145,0.000794,0.9995,21.116245,0.2601,,845.24
1150,0.000793,0.9995,21.183720,0.2601,,849.33
1155,0.000820,0.9995,21.248785,0.2601,,853.08
1160,0.000806,0.9995,21.302420,0.2600,,856.74
1165,0.000791,0.9995,21.352688,0.2600,,860.36
1170,0.000784,0.9995,21.408049,0.2603,,864.05
1175,0.000799,0.9995,21.464069,0.2602,,867.62
1180,0.000786,0.9995,21.515333,0.2601,,871.30
1185,0.000780,0.9995,21.569637,0.2604,,875.14
1190,0.000776,0.9995,21.632990,0.2602,,878.99
1195,0.000774,0.9995,21.700735,0.2601,,882.85
1200,0.000771,0.9995,21.773952,0.2602,,886.60
1205,0.000769,0.9995,21.850815,0.2601,,890.24
1210,0.000768,0.9995,21.929293,0.2599,,893.96
1215,0.000766,0.9995,22.006529,0.2600,,897.73
1220,0.000782,0.9995,22.078667,0.2596,,901.35
1225,0.000794,0.9995,22.122921,0.2598,,905.15
1230,0.000767,0.9995,22.151232,0.2595,,908.78
1235,0.000771,0.9995,22.184748,0.2595,,912.49
1240,0.000764,0.9995,22.229074,0.2598,,916.34
1245,0.000760,0.9995,22.283289,0.2595,,920.16
1250,0.000759,0.9995,22.345299,0.2598,,924.23
1255,0.000758,0.9995,22.419847,0.2595,,928.09
1260,0.000755,0.9995,22.499792,0.2592,,931.99
1265,0.000757,0.9995,22.582937,0.2592,,935.81
1270,0.000759,0.9995,22.654564,0.2594,,939.52
1275,0.000756,0.9995,22.721552,0.2593,,943.23
1280,0.000753,0.9995,22.787636,0.2593,,946.90
1285,0.000750,0.9995,22.855532,0.2594,,950.59
1290,0.000748,0.9995,22.924862,0.2592,,954.29
1295,0.000748,0.9995,22.997248,0.2590,,957.85
1300,0.000747,0.9995,23.069578,0.2594,,961.39
1305,0.000748,0.9995,23.144434,0.2592,,965.25
1310,0.000752,0.9995,23.206690,0.2592,,969.14
1315,0.000751,0.9995,23.264954,0.2593,,972.89
1320,0.000775,0.9995,23.311022,0.2594,,976.47
1325,0.000750,0.9995,23.335342,0.2590,,980.33
1330,0.000753,0.9995,23.366854,0.2589,,984.04
1335,0.000746,0.9995,23.411371,0.2591,,987.72
1340,0.000743,0.9995,23.469774,0.2590,,991.57
1345,0.000742,0.9995,23.538305,0.2592,,995.44
1350,0.000741,0.9995,23.616316,0.2590,,999.19
1355,0.000741,0.9995,23.696648,0.2590,,1002.90
1360,0.000739,0.9995,23.779812,0.2590,,1006.88
1365,0.000739,0.9995,23.864887,0.2591,,1010.56
1370,0.000741,0.9995,23.944920,0.2590,,1014.04
1375,0.000728,0.9997,24.007685,0.2588,,1017.76
1380,0.002038,0.9992,23.827337,0.2564,,1021.45
1385,0.003476,0.9990,23.240101,0.2569,,1025.15
1390,0.002154,0.9995,22.739168,0.2570,,1028.74
1395,0.001409,0.9995,22.145962,0.2596,,1032.42
1400,0.001273,0.9995,21.606993,0.2591,,1036.04
1405,0.001155,0.9995,21.124754,0.2596,,1039.71
1410,0.001114,0.9995,20.645178,0.2605,,1043.31
1415,0.001085,0.9995,20.180157,0.2617,,1046.94
1420,0.001082,0.9995,19.752470,0.2614,,1050.44
1425,0.001093,0.9995,19.348289,0.2621,,1054.05
1430,0.001120,0.9995,18.964096,0.2623,,1057.59
1435,0.001155,0.9995,18.605917,0.2618,,1061.19
1440,0.001197,0.9995,18.275230,0.2624,,1064.91
1445,0.001243,0.9995,17.974287,0.2628,,1068.45
1450,0.001289,0.9995,17.706829,0.2637,,1072.11
1455,0.001333,0.9995,17.474138,0.2639,,1075.83
1460,0.001373,0.9995,17.275896,0.2636,,1079.43
1465,0.001405,0.9995,17.109560,0.2640,,1083.02
1470,0.001429,0.9995,16.974268,0.2643,,1086.68
1475,0.001444,0.9997,16.867313,0.2650,,1090.26
1480,0.001451,0.9997,16.785116,0.2655,,1093.89
1485,0.001450,0.9997,16.725981,0.2654,,1097.52
1490,0.001442,0.9997,16.686275,0.2657,,1101.12
1495,0.001429,0.9997,16.663994,0.2662,,1104.90
1500,0.001411,0.9997,16.655527,0.2664,,1108.43
1505,0.001391,0.9997,16.658171,0.2668,,1112.01
1510,0.001369,0.9997,16.669519,0.2674,,1115.67
1515,0.001347,0.9997,16.687952,0.2677,,1119.29
1520,0.001323,0.9997,16.712482,0.2679,,1123.25
1525,0.001300,0.9995,16.741362,0.2682,,1126.99
1530,0.001276,0.9997,16.774324,0.2682,,1130.70
1535,0.001254,0.9997,16.810453,0.2684,,1134.31
1540,0.001231,0.9997,16.849531,0.2688,,1137.99
1545,0.001210,0.9997,16.891464,0.2688,,1141.58
1550,0.001189,0.9997,16.935215,0.2690,,1145.23
1555,0.001168,0.9997,16.981148,0.2693,,1148.97
1560,0.001149,0.9997,17.028139,0.2690,,1152.62
1565,0.001129,0.9997,17.076521,0.2695,,1156.17
1570,0.001122,0.9995,17.125090,0.2694,,1159.78
1575,0.001103,0.9995,17.168339,0.2695,,1163.50
1580,0.001080,0.9995,17.210178,0.2697,,1167.13
1585,0.001063,0.9995,17.253290,0.2696,,1170.80
1590,0.001018,0.9997,17.300232,0.2694,,1174.35
1595,0.000852,0.9997,17.361214,0.2698,,1177.91
1600,0.000739,0.9997,17.461603,0.2703,,1181.39
1605,0.000693,0.9997,17.566559,0.2704,,1185.10
1610,0.000658,0.9997,17.653515,0.2698,,1188.88
1615,0.000550,1.0000,17.734509,0.2702,,1192.46
1620,0.000347,1.0000,17.805954,0.2703,,1196.24
1625,0.000291,1.0000,17.880598,0.2702,,1199.87
1630,0.000261,1.0000,17.973463,0.2704,,1203.41
1635,0.000235,1.0000,18.040085,0.2707,,1207.05
1640,0.000215,1.0000,18.099489,0.2707,,1210.74
1645,0.000201,1.0000,18.133165,0.2711,,1214.24
1650,0.000190,1.0000,18.168245,0.2713,,1217.89
1655,0.000182,1.0000,18.196756,0.2715,,1221.71
1660,0.000175,1.0000,18.224062,0.2711,,1225.45
1665,0.000170,1.0000,18.250078,0.2711,,1229.30
1670,0.000164,1.0000,18.281019,0.2715,,1232.99
1675,0.000158,1.0000,18.314842,0.2717,,1236.66
1680,0.000152,1.0000,18.357880,0.2721,,1240.40
1685,0.000146,1.0000,18.404724,0.2722,,1244.26
1690,0.000140,1.0000,18.456001,0.2724,,1247.96
1695,0.000133,1.0000,18.511415,0.2724,,1251.66
1700,0.000127,1.0000,18.569466,0.2725,,1255.32
1705,0.000121,1.0000,18.629669,0.2725,,1258.91
1710,0.000115,1.0000,18.691235,0.2725,,1262.76
1715,0.000109,1.0000,18.754034,0.2726,,1266.57
1720,0.000104,1.0000,18.816896,0.2727,,1270.26
1725,0.000099,1.0000,18.879889,0.2725,,1274.00
1730,0.000094,1.0000,18.943155,0.2727,,1277.83
1735,0.000089,1.0000,19.006453,0.2730,,1281.70
1740,0.000085,1.0000,19.069460,0.2731,,1285.63
1745,0.000081,1.0000,19.132431,0.2732,,1289.20
1750,0.000077,1.0000,19.195503,0.2733,,1292.84
1755,0.000073,1.0000,19.258602,0.2733,,1296.52
1760,0.000070,1.0000,19.321377,0.2733,,1300.14
1765,0.000066,1.0000,19.384459,0.2733,,1303.78
1770,0.000063,1.0000,19.447479,0.2735,,1307.40
1775,0.000060,1.0000,19.510496,0.2735,,1311.24
1780,0.000057,1.0000,19.573856,0.2735,,1315.04
1785,0.000054,1.0000,19.637018,0.2737,,1318.72
1790,0.000052,1.0000,19.700422,0.2740,,1322.38
1795,0.000049,1.0000,19.763689,0.2740,,1326.12
1800,0.000047,1.0000,19.827024,0.2740,,1329.64
1805,0.000044,1.0000,19.890728,0.2740,,1333.29
1810,0.000042,1.0000,19.953825,0.2743,,1337.04
1815,0.000040,1.0000,20.017328,0.2743,,1340.68
